Age,Marital status,Address,Income,Income Category,Car price,Car price category,Education,Emply,Retired,Employment category,Gender,Length at current residence,Wireless,Multiple lines,Voice mail,Pager,Internet,Caller ID,Call waiting,Own TV,Own  VCR ,Own CD player,Own PDA,Own computer,Own Fax,Read newspapers,Response
50,Single,29,86.00,HIGH,41.80,Luxury,SMA,16,0,3,Female,3,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
44,Single,10,163.00,HIGH,83.30,Luxury,S2,19,0,3,Male,1,1,0,0,0,0,1,1,1,1,1,0,No,1,1,1
43,Single,9,73.00,UPPER,36.10,Luxury,S1,4,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
20,Single,1,39.00,MIDDLE,19.20,Expensive,D3,0,0,1,Female,4,1,0,0,0,0,1,1,1,1,1,0,Yes,0,1,1
75,Married,50,19.00,LOW,9.50,Cheap,SMA,29,1,3,Female,4,0,0,1,1,0,0,0,1,1,1,0,No,0,0,1
57,Married,4,115.00,HIGH,56.10,Luxury,S1,32,0,3,Male,2,0,1,1,1,1,1,0,1,1,1,0,Yes,0,0,1
71,Single,36,11.00,LOW,5.50,Cheap,SMA,1,1,1,Male,1,0,0,0,0,1,1,0,1,1,0,0,Yes,0,1,1
32,Single,10,46.00,MIDDLE,23.60,Expensive,S2,3,0,1,Male,1,1,1,0,0,1,0,1,1,1,1,1,Yes,0,1,1
43,Single,9,205.00,HIGH,65.10,Luxury,S2,17,0,3,Male,1,0,0,0,0,1,1,1,1,1,1,1,Yes,0,1,1
55,Single,34,60.00,UPPER,30.90,Luxury,D3,23,0,3,Male,1,1,1,0,0,0,1,1,1,1,1,0,No,0,0,1
48,Single,28,120.00,HIGH,60.30,Luxury,S2,18,0,3,Male,1,1,1,1,1,0,1,1,1,1,1,0,Yes,0,0,1
37,Single,0,43.00,MIDDLE,20.90,Expensive,S1,14,0,2,Male,1,1,1,0,0,1,0,1,1,1,1,0,Yes,1,1,1
45,Married,5,35.00,MIDDLE,17.40,Expensive,SMA,13,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
28,Single,1,43.00,MIDDLE,20.40,Expensive,S2,0,0,1,Female,1,1,1,0,0,1,1,0,1,1,1,0,No,0,1,1
72,Single,52,167.00,HIGH,83.60,Luxury,SMA,45,0,3,Female,1,0,1,1,1,0,1,1,1,1,1,0,No,0,0,1
29,Single,0,44.00,MIDDLE,22.90,Expensive,D3,8,0,2,Male,1,0,0,0,0,0,0,0,1,1,0,0,Yes,0,1,1
28,Single,7,30.00,MIDDLE,14.60,Cheap,D3,7,0,2,Male,1,0,0,1,1,0,1,1,1,1,1,0,No,0,1,1
26,Single,4,22.00,LOW,11.20,Cheap,D3,6,0,2,Male,4,0,1,1,0,0,1,1,1,1,1,0,Yes,0,0,1
49,Single,7,62.00,UPPER,31.50,Luxury,SMA,14,0,2,Male,1,1,0,0,1,0,1,1,1,1,1,0,No,0,1,1
29,Single,10,30.00,MIDDLE,15.00,Expensive,S1,2,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
46,Single,26,66.00,UPPER,33.80,Luxury,D3,25,0,3,Female,1,1,1,0,1,0,1,0,1,1,1,0,Yes,0,1,1
36,Single,0,38.00,MIDDLE,19.00,Expensive,S2,5,0,2,Male,4,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,1
51,Married,4,20.00,LOW,10.20,Cheap,D3,2,0,1,Male,2,0,0,0,0,0,1,1,1,1,0,0,No,0,1,0
46,Married,18,273.00,HIGH,62.70,Luxury,S2,21,0,3,Male,2,1,1,0,1,1,1,1,1,1,1,0,Yes,1,0,1
19,Married,0,16.00,LOW,8.00,Cheap,D3,0,0,1,Female,4,1,1,0,1,0,0,0,1,1,1,0,Yes,0,0,0
51,Single,13,146.00,HIGH,73.90,Luxury,D3,24,0,3,Female,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
58,Married,39,54.00,UPPER,26.20,Expensive,S2,1,0,1,Male,2,1,1,1,1,1,1,1,1,1,1,1,Yes,1,0,1
57,Single,21,16.00,LOW,8.10,Cheap,D3,18,1,3,Male,1,0,0,1,0,0,1,0,1,1,1,0,No,0,0,1
51,Married,23,84.00,HIGH,42.40,Luxury,D3,22,0,3,Female,6,1,1,1,1,0,1,1,1,1,1,1,No,0,0,0
63,Married,10,65.00,UPPER,32.80,Luxury,S2,13,1,2,Male,5,1,1,0,0,0,0,0,1,1,1,0,Yes,0,0,1
39,Single,6,41.00,MIDDLE,20.60,Expensive,D3,1,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
37,Married,10,40.00,MIDDLE,20.00,Expensive,S2,11,0,2,Female,4,0,1,0,1,1,0,0,1,1,1,1,Yes,1,1,1
59,Single,35,24.00,LOW,12.10,Cheap,S2,30,1,3,Male,1,1,1,1,0,0,0,1,1,1,1,0,Yes,0,0,1
59,Married,31,37.00,MIDDLE,18.50,Expensive,D3,10,1,2,Female,2,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
56,Married,3,30.00,MIDDLE,14.60,Cheap,SMA,0,0,1,Female,3,1,0,1,0,0,0,0,1,1,1,1,No,0,1,1
56,Married,33,119.00,HIGH,57.60,Luxury,D3,22,0,3,Female,4,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
43,Married,17,64.00,UPPER,32.50,Luxury,SMA,23,0,3,Female,2,0,1,1,0,0,0,1,1,1,1,0,No,0,0,0
53,Married,5,303.00,HIGH,71.30,Luxury,S1,25,0,3,Male,3,0,0,0,0,1,0,1,1,1,1,0,No,0,1,1
41,Single,15,23.00,LOW,11.20,Cheap,D3,6,0,2,Female,5,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
42,Married,2,56.00,UPPER,28.40,Expensive,S2,12,0,2,Female,5,0,1,0,0,0,0,0,1,1,1,0,Yes,0,0,1
47,Single,13,187.00,HIGH,94.00,Luxury,D3,28,0,3,Female,2,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
57,Married,4,52.00,UPPER,26.20,Expensive,SMA,11,0,2,Female,2,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
36,Married,17,62.00,UPPER,31.00,Luxury,S2,6,0,2,Female,7,1,0,1,0,0,1,1,1,1,1,0,Yes,0,0,1
25,Married,0,16.00,LOW,8.10,Cheap,S1,1,0,1,Male,3,1,1,0,0,1,1,0,1,1,0,0,Yes,1,1,1
25,Single,6,26.00,MIDDLE,13.00,Cheap,SMA,0,0,1,Female,3,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
46,Single,12,47.00,MIDDLE,23.40,Expensive,SMA,11,0,2,Female,1,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
32,Married,12,75.00,HIGH,37.80,Luxury,S1,5,0,2,Male,5,0,1,1,0,1,1,1,1,1,1,0,No,0,0,1
65,Married,21,29.00,MIDDLE,14.00,Cheap,D3,0,0,1,Female,2,0,0,0,0,0,0,1,1,1,1,0,No,0,0,0
25,Married,3,25.00,MIDDLE,12.00,Cheap,D3,3,0,1,Female,5,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
41,Married,17,89.00,HIGH,44.40,Luxury,SMA,25,0,3,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
19,Single,0,14.00,LOW,7.00,Cheap,SMA,2,0,1,Female,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
54,Single,31,30.00,MIDDLE,14.90,Cheap,S1,5,0,2,Male,2,1,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
20,Married,0,53.00,UPPER,26.70,Expensive,S1,0,0,1,Female,4,0,1,1,1,1,0,0,1,1,1,0,Yes,0,0,1
54,Married,20,132.00,HIGH,65.40,Luxury,SMA,25,0,3,Female,2,0,0,0,0,0,1,1,1,1,1,0,No,0,0,1
57,Married,7,79.00,HIGH,39.90,Luxury,SMA,27,0,3,Male,2,0,0,1,1,8,1,1,1,1,1,0,No,0,0,1
34,Single,10,34.00,MIDDLE,17.20,Expensive,S1,0,0,1,Female,1,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
66,Married,13,10.00,LOW,4.90,Cheap,SMA,2,1,1,Female,2,0,0,1,1,0,1,1,0,0,0,0,No,0,1,0
38,Married,1,46.00,MIDDLE,22.10,Expensive,D3,7,0,2,Male,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
48,Married,26,48.00,MIDDLE,24.80,Expensive,D3,5,0,2,Male,2,1,0,1,0,0,0,0,1,1,1,1,Yes,0,0,1
51,Single,22,38.00,MIDDLE,18.40,Expensive,D3,9,0,2,Male,1,0,0,0,0,0,0,1,1,1,1,0,No,0,0,1
33,Married,1,39.00,MIDDLE,19.90,Expensive,S1,0,0,1,Female,2,1,1,0,0,0,0,1,1,1,1,0,Yes,0,1,1
21,Married,1,30.00,MIDDLE,15.30,Expensive,S1,0,0,1,Female,3,1,1,0,0,1,1,1,1,1,1,1,No,0,1,1
38,Married,19,23.00,LOW,11.00,Cheap,S2,0,0,1,Female,6,1,0,0,1,1,1,0,1,1,1,0,Yes,0,1,1
24,Married,0,18.00,LOW,8.90,Cheap,SMA,8,0,2,Female,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
23,Single,2,22.00,LOW,11.20,Cheap,S2,0,0,1,Female,3,1,1,0,0,1,1,1,1,1,1,1,Yes,0,1,1
60,Single,2,286.00,HIGH,62.90,Luxury,D3,37,0,3,Male,1,0,0,0,0,0,0,1,1,1,1,1,No,0,1,1
32,Married,13,41.00,MIDDLE,21.40,Expensive,S1,1,0,1,Male,2,1,0,0,0,1,0,0,1,1,1,0,Yes,1,1,1
44,Single,24,72.00,UPPER,35.30,Luxury,SMA,15,0,3,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
46,Married,11,54.00,UPPER,27.10,Expensive,SMA,10,0,2,Male,2,0,0,0,0,1,1,0,1,1,1,0,No,0,0,1
38,Married,19,38.00,MIDDLE,18.80,Expensive,D3,16,0,3,Female,4,0,1,0,0,1,1,0,1,1,1,0,No,0,0,1
30,Single,8,58.00,UPPER,28.70,Expensive,S2,4,0,1,Male,1,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
57,Single,14,37.00,MIDDLE,18.50,Expensive,SMA,5,0,2,Male,1,1,0,0,0,0,1,0,1,1,1,0,No,0,1,1
39,Single,5,43.00,MIDDLE,21.50,Expensive,S1,7,0,2,Female,1,1,0,0,0,0,0,0,1,1,1,0,Yes,0,1,0
33,Single,10,147.00,HIGH,72.30,Luxury,D3,9,0,2,Female,2,0,0,0,1,0,1,1,1,1,1,0,No,0,1,1
63,Single,28,32.00,MIDDLE,15.40,Expensive,SMA,31,1,3,Male,1,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
21,Married,2,18.00,LOW,8.80,Cheap,S1,0,0,1,Male,3,0,1,1,0,0,0,0,1,1,1,0,Yes,0,0,1
39,Single,9,35.00,MIDDLE,17.60,Expensive,S2,14,0,2,Male,1,0,0,0,0,1,0,1,1,1,1,0,No,0,0,1
61,Married,9,37.00,MIDDLE,18.50,Expensive,S1,23,1,3,Female,2,0,0,0,0,1,1,0,1,1,1,0,Yes,0,0,1
32,Married,0,31.00,MIDDLE,15.60,Expensive,S3,3,0,1,Male,4,0,0,0,0,1,0,0,1,1,1,1,Yes,0,0,1
33,Married,6,54.00,UPPER,27.80,Expensive,S1,6,0,2,Male,2,1,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
34,Married,12,46.00,MIDDLE,22.30,Expensive,S2,7,0,2,Female,3,0,1,0,1,1,1,0,1,1,1,0,Yes,1,0,1
60,Married,34,38.00,MIDDLE,18.30,Expensive,D3,7,0,2,Male,5,0,1,1,0,1,0,0,1,1,1,0,Yes,0,0,1
29,Single,9,60.00,UPPER,30.80,Luxury,S3,1,0,1,Male,1,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,1
33,Single,14,26.00,MIDDLE,12.80,Cheap,S1,10,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
27,Married,0,41.00,MIDDLE,20.00,Expensive,D3,5,0,2,Female,3,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
59,Single,19,16.00,LOW,7.90,Cheap,SMA,0,0,1,Male,1,0,0,1,1,0,1,1,1,1,1,0,No,0,0,0
37,Single,10,134.00,HIGH,66.60,Luxury,S3,9,0,2,Female,1,1,1,1,1,9,1,0,1,1,1,0,Yes,1,0,1
34,Married,0,50.00,UPPER,25.90,Expensive,S2,0,0,1,Female,3,1,0,0,0,0,0,0,1,1,1,0,No,0,1,0
63,Single,35,37.00,MIDDLE,18.40,Expensive,S2,27,0,3,Female,1,0,1,1,0,1,0,0,1,1,1,1,Yes,1,0,1
41,Single,7,52.00,UPPER,25.10,Expensive,D3,6,0,2,Female,4,0,0,0,0,8,1,1,1,1,1,0,No,1,1,1
42,Married,10,92.00,HIGH,45.30,Luxury,D3,11,0,2,Male,2,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
72,Married,47,12.00,LOW,6.30,Cheap,D3,15,1,3,Female,2,0,1,1,0,9,1,0,1,1,1,0,No,0,0,1
41,Single,10,109.00,HIGH,54.40,Luxury,S2,10,0,2,Male,1,0,1,1,1,0,1,1,1,1,1,0,Yes,1,0,1
56,Single,23,125.00,HIGH,61.30,Luxury,S3,22,0,3,Male,1,1,1,0,0,1,1,1,1,1,1,1,Yes,1,1,1
36,Single,15,34.00,MIDDLE,17.00,Expensive,S1,2,0,1,Female,4,1,0,1,0,0,1,0,1,1,1,0,No,0,0,1
57,Married,17,52.00,UPPER,27.50,Expensive,S2,7,0,2,Male,2,0,0,0,0,0,1,1,1,1,1,0,Yes,0,0,0
44,Married,8,28.00,MIDDLE,14.00,Cheap,D3,3,0,1,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
23,Single,1,27.00,MIDDLE,13.60,Cheap,D3,1,0,1,Male,1,0,0,1,0,0,0,0,1,1,1,0,Yes,0,1,1
49,Married,25,46.00,MIDDLE,22.90,Expensive,D3,8,0,2,Female,2,1,0,0,0,0,1,0,1,1,1,1,Yes,1,1,1
35,Single,11,43.00,MIDDLE,21.80,Expensive,S2,0,0,1,Male,1,1,1,0,0,1,0,1,1,1,1,0,Yes,0,0,1
41,Married,19,65.00,UPPER,32.80,Luxury,SMA,25,0,3,Female,4,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
74,Single,18,159.00,HIGH,80.20,Luxury,SMA,37,1,3,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
32,Single,12,22.00,LOW,11.30,Cheap,SMA,0,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
30,Married,0,41.00,MIDDLE,20.10,Expensive,D3,11,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
56,Married,33,200.00,HIGH,99.90,Luxury,S2,33,0,3,Female,2,1,1,1,1,0,1,1,1,1,1,1,Yes,1,0,1
37,Married,5,37.00,MIDDLE,18.60,Expensive,SMA,10,0,2,Male,3,0,0,0,0,0,0,1,1,1,1,1,No,0,1,1
59,Single,28,59.00,UPPER,29.70,Expensive,SMA,23,0,3,Female,1,0,1,1,0,0,0,0,1,1,1,0,No,0,0,0
59,Married,12,131.00,HIGH,66.00,Luxury,D3,27,0,3,Female,2,0,1,0,0,0,0,0,1,1,1,0,Yes,0,0,1
28,Single,3,24.00,LOW,11.60,Cheap,S1,0,0,1,Male,5,0,0,1,1,0,1,1,1,1,1,0,No,0,0,1
30,Married,7,31.00,MIDDLE,15.70,Expensive,S1,9,0,2,Female,4,0,1,0,0,0,0,0,1,1,1,0,No,0,0,0
36,Married,13,78.00,HIGH,38.30,Luxury,D3,10,0,2,Male,4,1,1,0,0,0,0,1,1,1,1,0,Yes,0,1,1
37,Married,5,35.00,MIDDLE,17.20,Expensive,S2,7,0,2,Female,4,1,1,0,0,1,1,0,1,1,1,0,No,0,1,1
52,Married,21,53.00,UPPER,26.40,Expensive,S2,4,0,1,Male,3,1,1,1,1,1,1,0,1,1,1,0,Yes,1,0,1
26,Married,1,22.00,LOW,10.70,Cheap,S1,1,0,1,Male,2,0,1,0,0,1,0,0,1,1,1,0,No,0,1,1
28,Married,0,50.00,UPPER,24.90,Expensive,S3,0,0,1,Male,6,0,1,1,0,1,1,1,1,1,1,1,Yes,1,0,1
45,Married,9,110.00,HIGH,54.40,Luxury,SMA,21,0,3,Female,4,0,0,0,0,0,1,1,1,1,1,0,No,0,0,1
48,Single,12,215.00,HIGH,73.40,Luxury,S1,25,0,3,Female,2,1,1,1,0,1,1,1,1,1,1,0,No,0,0,1
42,Married,6,100.00,HIGH,49.80,Luxury,S3,5,0,2,Female,5,1,0,0,0,1,1,1,1,1,1,1,Yes,0,1,1
30,Married,10,62.00,UPPER,30.20,Luxury,S2,5,0,2,Male,4,1,1,1,0,1,0,1,1,1,1,1,Yes,0,1,1
39,Married,4,152.00,HIGH,73.90,Luxury,S3,7,0,2,Male,4,1,1,1,0,0,1,1,1,1,1,1,Yes,1,1,1
45,Single,24,31.00,MIDDLE,15.00,Expensive,SMA,3,0,1,Female,3,0,0,0,0,0,0,1,1,1,1,0,No,0,0,1
41,Single,0,23.00,LOW,11.10,Cheap,S2,4,0,1,Male,1,1,0,0,0,1,0,0,1,1,1,1,Yes,1,1,1
54,Single,17,72.00,UPPER,36.10,Luxury,D3,19,0,3,Male,1,1,1,0,1,1,1,1,1,1,1,1,No,1,1,1
62,Single,35,28.00,MIDDLE,13.80,Cheap,D3,29,1,3,Male,1,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
58,Married,30,194.00,HIGH,96.90,Luxury,SMA,40,0,3,Male,2,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
66,Single,33,36.00,MIDDLE,17.60,Expensive,D3,37,1,3,Female,1,1,0,1,1,0,1,0,1,1,1,0,No,0,0,0
56,Single,5,40.00,MIDDLE,18.90,Expensive,SMA,9,0,2,Female,1,0,0,0,1,0,1,1,1,1,1,0,No,0,1,1
54,Single,31,120.00,HIGH,60.10,Luxury,S2,16,0,3,Male,1,1,0,1,0,0,1,1,1,1,1,1,No,1,0,0
46,Married,12,68.00,UPPER,33.50,Luxury,D3,20,0,3,Female,4,1,1,0,0,0,1,0,1,1,1,0,No,1,1,1
37,Single,6,66.00,UPPER,32.70,Luxury,D3,8,0,2,Female,1,0,0,1,0,1,1,1,1,1,1,0,No,0,1,1
34,Married,15,45.00,MIDDLE,22.50,Expensive,S1,5,0,2,Male,5,0,1,1,0,0,0,0,1,1,1,0,No,0,0,0
60,Married,0,52.00,UPPER,26.90,Expensive,D3,11,0,2,Male,2,1,0,1,1,1,1,1,1,1,1,1,No,1,1,1
37,Single,15,32.00,MIDDLE,16.00,Expensive,S1,4,0,1,Female,1,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
31,Single,2,33.00,MIDDLE,16.10,Expensive,D3,11,0,2,Male,3,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
28,Married,5,31.00,MIDDLE,15.70,Expensive,S3,0,0,1,Male,5,1,1,0,0,0,0,0,1,1,1,0,Yes,0,0,1
39,Single,7,46.00,MIDDLE,21.90,Expensive,D3,9,0,2,Male,1,0,0,0,0,1,1,1,1,1,1,0,No,0,0,1
40,Married,4,85.00,HIGH,43.60,Luxury,S2,11,0,2,Male,4,1,1,1,1,0,1,1,1,1,1,0,No,1,0,1
35,Single,15,43.00,MIDDLE,21.40,Expensive,SMA,10,0,2,Female,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
37,Single,1,62.00,UPPER,31.10,Luxury,S1,15,0,3,Female,1,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
28,Single,2,163.00,HIGH,79.60,Luxury,S3,0,0,1,Male,2,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
26,Married,3,32.00,MIDDLE,16.00,Expensive,SMA,7,0,2,Female,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,0
60,Married,9,16.00,LOW,8.10,Cheap,D3,11,1,2,Male,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
43,Single,2,43.00,MIDDLE,21.00,Expensive,SMA,16,0,3,Female,2,0,0,0,0,0,0,1,1,1,1,0,Yes,0,0,1
33,Single,14,52.00,UPPER,25.60,Expensive,S1,3,0,1,Female,1,1,0,1,0,0,1,1,1,1,1,1,No,1,0,0
33,Single,5,32.00,MIDDLE,15.90,Expensive,SMA,0,0,1,Male,2,1,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
27,Single,6,21.00,LOW,10.20,Cheap,D3,0,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
49,Single,19,90.00,HIGH,43.80,Luxury,S2,6,0,2,Male,1,1,0,0,0,1,1,0,1,1,1,0,Yes,0,1,1
48,Married,0,123.00,HIGH,60.50,Luxury,S2,6,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,1,Yes,0,0,1
56,Single,32,88.00,HIGH,44.50,Luxury,S3,4,0,1,Female,1,0,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
42,Single,4,97.00,HIGH,47.60,Luxury,S1,17,0,3,Male,1,0,0,1,0,0,1,1,1,1,1,1,No,1,1,1
44,Married,22,66.00,UPPER,33.20,Luxury,S2,5,0,2,Female,3,1,1,0,1,0,1,1,1,1,1,1,Yes,1,1,1
57,Married,13,126.00,HIGH,62.80,Luxury,S2,23,0,3,Female,2,1,1,1,1,1,1,1,1,1,1,1,Yes,0,1,1
30,Married,11,24.00,LOW,12.40,Cheap,D3,0,0,1,Male,4,1,1,0,0,0,0,1,1,1,1,0,Yes,0,1,1
47,Married,25,21.00,LOW,10.30,Cheap,D3,1,0,1,Male,2,1,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
52,Single,4,118.00,HIGH,59.30,Luxury,S1,13,0,2,Male,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
31,Married,7,47.00,MIDDLE,21.90,Expensive,S2,7,0,2,Male,7,1,1,0,0,1,1,1,1,1,1,0,Yes,0,1,1
55,Married,33,249.00,HIGH,81.10,Luxury,S1,25,0,3,Female,2,1,1,1,1,0,1,1,1,1,1,1,Yes,0,0,1
28,Married,0,28.00,MIDDLE,13.90,Cheap,D3,8,0,2,Female,4,1,1,0,0,1,1,1,1,1,1,1,No,0,0,1
40,Single,14,42.00,MIDDLE,19.80,Expensive,SMA,4,0,1,Female,1,0,1,0,0,1,0,1,1,1,1,0,No,0,0,1
50,Single,19,27.00,MIDDLE,13.10,Cheap,S2,1,0,1,Male,1,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
36,Married,0,154.00,HIGH,77.70,Luxury,S2,6,0,2,Female,3,0,1,1,0,0,1,1,1,1,1,1,Yes,0,1,1
33,Single,12,51.00,UPPER,25.70,Expensive,S2,7,0,2,Female,1,1,0,0,1,0,1,1,1,1,1,1,Yes,1,0,1
61,Single,1,40.00,MIDDLE,19.80,Expensive,S1,1,0,1,Male,1,1,1,0,0,1,0,1,1,1,1,0,Yes,1,0,1
46,Married,5,45.00,MIDDLE,21.50,Expensive,D3,0,0,1,Male,3,1,0,0,0,0,0,1,1,1,1,0,No,0,0,1
57,Married,16,62.00,UPPER,30.70,Luxury,D3,12,0,2,Male,3,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
37,Married,3,35.00,MIDDLE,17.60,Expensive,D3,2,0,1,Female,4,1,0,0,1,0,1,1,1,1,1,0,No,0,0,1
46,Married,17,20.00,LOW,9.70,Cheap,S3,1,0,1,Male,4,1,1,1,0,1,1,0,1,0,1,1,Yes,0,1,1
34,Single,7,23.00,LOW,11.70,Cheap,D3,7,0,2,Female,3,0,0,0,0,0,1,1,1,1,1,1,No,0,1,1
25,Single,4,17.00,LOW,8.30,Cheap,S2,1,0,1,Male,1,1,0,0,0,1,1,1,1,0,1,1,No,1,1,1
42,Married,20,44.00,MIDDLE,23.00,Expensive,S2,7,0,2,Female,3,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
31,Married,2,37.00,MIDDLE,18.50,Expensive,D3,10,0,2,Female,2,0,0,0,0,0,0,0,0,0,1,0,No,0,1,1
47,Single,22,112.00,HIGH,55.20,Luxury,D3,21,0,3,Male,1,0,0,1,0,0,0,1,1,1,1,0,No,0,0,1
60,Single,7,86.00,HIGH,42.50,Luxury,D3,17,0,3,Female,1,1,1,1,0,1,0,1,1,1,1,1,Yes,0,1,1
46,Married,2,279.00,HIGH,70.90,Luxury,D3,26,0,3,Male,2,0,0,1,0,0,1,1,1,1,1,0,No,0,0,0
72,Single,19,162.00,HIGH,80.40,Luxury,SMA,43,0,3,Male,1,0,1,1,1,0,1,1,1,1,1,0,No,0,0,1
36,Single,13,24.00,LOW,12.40,Cheap,S2,0,0,1,Male,1,0,0,0,0,1,1,1,1,1,1,0,No,0,1,1
24,Married,1,39.00,MIDDLE,19.10,Expensive,D3,0,0,1,Female,3,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
45,Married,24,24.00,LOW,12.20,Cheap,S1,4,0,1,Female,3,1,0,1,0,1,1,1,1,1,1,0,No,0,1,1
33,Single,3,35.00,MIDDLE,17.30,Expensive,D3,14,0,2,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
38,Married,7,36.00,MIDDLE,17.70,Expensive,S1,5,0,2,Female,7,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
47,Married,4,22.00,LOW,11.20,Cheap,D3,0,0,1,Female,3,1,0,1,1,0,1,1,1,1,1,0,No,0,1,1
46,Single,25,29.00,MIDDLE,14.30,Cheap,SMA,13,0,2,Female,1,0,1,0,1,0,0,1,1,1,1,0,No,0,0,1
56,Married,23,271.00,HIGH,75.10,Luxury,S3,25,0,3,Male,2,1,1,1,1,1,1,1,1,1,1,1,Yes,1,0,1
34,Single,4,30.00,MIDDLE,15.00,Expensive,SMA,13,0,2,Female,1,0,0,0,0,8,0,0,1,1,1,0,No,0,0,1
34,Single,13,45.00,MIDDLE,21.90,Expensive,S2,9,0,2,Male,1,1,1,1,1,0,1,1,1,1,0,0,Yes,1,1,1
37,Single,7,28.00,MIDDLE,13.70,Cheap,D3,6,0,2,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
23,Married,0,39.00,MIDDLE,19.40,Expensive,S1,0,0,1,Female,6,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
36,Married,11,47.00,MIDDLE,23.70,Expensive,D3,11,0,2,Female,2,0,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
47,Married,13,51.00,UPPER,26.70,Expensive,S1,16,0,3,Male,5,0,1,1,1,0,1,0,1,1,1,0,No,0,1,1
40,Married,6,24.00,LOW,12.40,Cheap,D3,3,0,1,Female,4,0,1,1,0,1,0,0,1,1,1,0,Yes,0,0,1
32,Single,8,30.00,MIDDLE,14.70,Cheap,S2,6,0,2,Female,3,0,0,0,0,1,1,0,1,1,1,0,No,0,0,1
31,Married,8,27.00,MIDDLE,13.40,Cheap,S2,3,0,1,Female,6,1,0,1,0,9,0,0,1,1,1,0,Yes,0,1,1
35,Single,2,41.00,MIDDLE,20.50,Expensive,S2,5,0,2,Female,1,1,1,1,0,1,0,1,1,1,1,1,No,1,1,0
57,Single,38,86.00,HIGH,43.10,Luxury,S2,8,0,2,Male,1,1,1,0,0,0,0,0,1,1,1,0,No,0,1,1
50,Single,25,42.00,MIDDLE,20.60,Expensive,SMA,5,0,2,Female,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
